genre,sentence1_id,sentence2_id,filename,year,id,score,sentence1,sentence2,url1,url2,dev_train_or_test
main-captions,2461,2462,MSRvid,2012train,734,0.0,A man is passionately playing a guitar in front of an audience.,A woman is peeling a potato.,,,dev
main-captions,2471,2472,MSRvid,2012train,738,3.4,Someone drew on Washington's face on the dollar.,A person draws on a dollar bill.,,,dev
main-captions,2481,2482,MSRvid,2012train,739,2.2,The girl is slicing an onion.,A woman is chopping an onion into small pieces.,,,dev
main-captions,2491,2492,MSRvid,2012train,743,0.0,The man is aiming a gun.,A boy is playing on a toy phone.,,,dev
main-captions,2501,2502,images,2014,0,3.6,A cat standing on tree branches.,A black and white cat is high up on tree branches.,,,dev
main-captions,2511,2512,images,2014,5,0.0,The lamb is looking at the camera.,A small bird standing on a log at the waters edge.,,,dev
main-captions,2521,2522,images,2014,13,1.4,A bull standing in the field.,A brown horse stands in a lush green field.,,,dev
main-captions,2531,2532,images,2014,16,2.2,The black and white cows pause in front of the gate.,A black cow and a brown cow stands in a plain in front of an uprooted tree.,,,dev
main-captions,2541,2542,images,2014,20,3.8,A group of four people in a dinner having cake.,Four people eating dessert around a table.,,,dev
main-captions,2551,2552,images,2014,25,2.6,A group of people eat at a table outside.,A group of elderly people pose around a dining table.,,,dev
main-captions,2561,2562,images,2014,34,0.4,Older man wearing beret with mountains in background.,A sheep in the morning mist with trees in the background.,,,dev
main-captions,2571,2572,images,2014,35,4.0,The cows feed in the trough.,The brown and white cows are eating in the trough.,,,dev
main-captions,2581,2582,images,2014,36,2.25,A small red and gray bird perched amongst the bare branches of a tree.,A red and brown bird is perched on branches.,,,dev
main-captions,2591,2592,images,2014,39,3.2,A black and wood colored dining room set in a small apartment.,Black and brown table in living room setting.,,,dev
main-captions,2601,2602,images,2014,44,0.0,A bag of cotton in front of a couch.,Calico cat sitting on step in front of a door.,,,dev
main-captions,2611,2612,images,2014,56,0.4,Two horses standing in a field with trees in the background.,A black and white bird on a body of water with grass in the background.,,,dev
main-captions,2621,2622,images,2014,58,3.8,Red double decker bus driving down a street.,A red two story bus driving along the street.,,,dev
main-captions,2631,2632,images,2014,71,0.8,The lamb is looking at the camera.,A cat looking at the camera.,,,dev
main-captions,2641,2642,images,2014,72,4.2,A red double decker bus on a crowded street.,A double decker bus on a city street.,,,dev
main-captions,2651,2652,images,2014,73,3.6,A jockey riding a horse in a pen.,A jockey rides a horse at a gallop.,,,dev
main-captions,2661,2662,images,2014,92,2.0,The udders of a dairy cow that is standing in a pasture near a large building.,The black and brown cow is standing on the green grass.,,,dev
main-captions,2671,2672,images,2014,97,4.2,A woman posing by a pillar with a U2 sign.,"a woman is standing by a pillar where ""u2"" is written.",,,dev
main-captions,2681,2682,images,2014,108,3.4,One Asian and one occasion woman in glasses smiling with their thumbs up.,Two women are posing for the camera and giving the thumbs up sign.,,,dev
main-captions,2691,2692,images,2014,109,3.0,A black train moves down the tracks.,A mostly black train on a track.,,,dev
main-captions,2701,2702,images,2014,120,3.4,The brown dog is resting his head on a white pillow.,A tan dog is lying on a couch and has its head on a white pillow.,,,dev
main-captions,2711,2712,images,2014,134,3.6,The black and brown cow is looking at the camera.,The black and white bull is looking at the camera.,,,dev
main-captions,2721,2722,images,2014,145,3.0,A smiling woman holding a small baby.,Two smiling women holding a baby.,,,dev
main-captions,2731,2732,images,2014,159,2.4,Two airplanes in the sky.,A plane in the sky.,,,dev
main-captions,2741,2742,images,2014,160,2.0,A coal train traveling down the tracks.,An old train sits idle on the tracks.,,,dev
main-captions,2751,2752,images,2014,164,4.0,A cat looking at the camera.,"A grey, black, and white cat looking at the camera.",,,dev
main-captions,2761,2762,images,2014,165,0.0,World news headlines displayed on a large screen.,A man dressed for a race relaxes.,,,dev
main-captions,2771,2772,images,2014,166,4.0,Two women posing with a baby.,Two smiling women holding a baby.,,,dev
main-captions,2781,2782,images,2014,181,4.2,A red and white plane flying on a sunny day.,Red and white plane flying through the air.,,,dev
main-captions,2791,2792,images,2014,183,0.8,A black and white photo of an old train station.,A black and white photo of a cat sitting on a sofa.,,,dev
main-captions,2801,2802,images,2014,184,2.2,A bicycle in front of some ruins.,A pink bicycle is in front of a building.,,,dev
main-captions,2811,2812,images,2014,187,3.8,Red double decker bus on side of street.,A red double decker bus on a crowded street.,,,dev
main-captions,2821,2822,images,2014,191,3.2,A bus drives down a busy road.,A green bus drives down a road.,,,dev
main-captions,2831,2832,images,2014,193,4.4,An elderly Asian couple pose with a yawning baby at a dinner table.,An older Asian couple poses with a newborn baby at the dinner table.,,,dev
main-captions,2841,2842,images,2014,194,0.0,Brown and white ducks walking on green grass.,A red and white plane flying on a sunny day.,,,dev
main-captions,2851,2852,images,2014,215,1.4,People ride mopeds in an urban setting.,People riding horses in a fenced area.,,,dev
main-captions,2861,2862,images,2014,220,2.6,Large silver locomotive engine in a shed.,The silver train is parked in a station.,,,dev
main-captions,2871,2872,images,2014,224,0.4,Two people sitting on a large motorcycle.,Two eagles sitting on a long branch.,,,dev
main-captions,2881,2882,images,2014,252,0.0,A scantily clad woman is standing next to a car.,A yellow and orange bird hold on to the side of a cage.,,,dev
main-captions,2891,2892,images,2014,253,3.2,Several televisions are on the floor and stacked up on top of one another.,"Three televisions, on on the floor, the other two on a box.",,,dev
main-captions,2901,2902,images,2014,254,4.6,Sheep are grazing in a grassy field near a stand of trees.,Sheep are grazing in the field in front of a line of trees.,,,dev
main-captions,2911,2912,images,2014,266,0.0,The small dog protects its owner.,The back of the stop sign is adorned with stickers.,,,dev
main-captions,2921,2922,images,2014,267,0.6,Children looking a sheep.,Child milking a cow outside.,,,dev
main-captions,2931,2932,images,2014,281,1.2,A black-and-white photo of a loveseat.,A black and white photo of an old train station.,,,dev
main-captions,2941,2942,images,2014,282,3.8,the back of a stop sign with many stickers on it.,The back of a sign with stickers on.,,,dev
main-captions,2951,2952,images,2014,284,3.2,Living room or den with large screen television.,Living room with tan furniture and flat screen television.,,,dev
main-captions,2961,2962,images,2014,287,2.6,Two women sitting in lawn chairs.,Two women are sitting in a cafe.,,,dev
main-captions,2971,2972,images,2014,288,5.0,A doubly decker red bus driving down the road.,A red double decker bus driving down a street.,,,dev
main-captions,2981,2982,images,2014,299,0.0,The black bird is sitting on the ground.,The back of a pig under a tree with a cow in the background.,,,dev
main-captions,2991,2992,images,2014,301,3.2,A Das Air Cargo plane sits on the runway.,A passenger plane parked on a runway.,,,dev
main-captions,3001,3002,images,2014,303,4.0,A cat sleeps on purple sheet.,A black and white cat sleeps on a purple blanket.,,,dev
main-captions,3011,3012,images,2014,305,1.2,A close-up of a cat on a cream sofa.,A close-up of a horse.,,,dev
main-captions,3021,3022,images,2014,312,4.4,A kitchen with wood cabinets and dining table.,A kitchen with wooden cabinets and furniture.,,,dev
main-captions,3031,3032,images,2014,314,3.4,A motorcycles is parked near a wall covered with a graffiti scene of a cityscape.,A motorcycle is parked by a mural of a city in the evening.,,,dev
main-captions,3041,3042,images,2014,351,4.4,Two boys sit facing one another at a table and one points at the other.,Two people sit facing each other at a table as one points at the other.,,,dev
main-captions,3051,3052,images,2014,354,0.8,Two white dogs are swimming in the water.,The birds are swimming in the water.,,,dev
main-captions,3061,3062,images,2014,380,4.6,Large white cruise ship floating on water.,Large cruise ship floating on the water.,,,dev
main-captions,3071,3072,images,2014,394,4.2,Two bald eagles perched on a branch.,Two eagles are perched on a branch.,,,dev
main-captions,3081,3082,images,2014,395,0.0,A backpack standing beside a train.,A social gathering of people in a restaurant.,,,dev
main-captions,3091,3092,images,2014,403,3.2,The bird is sitting on the branch.,A red and brown bird is perched on branches.,,,dev
main-captions,3101,3102,images,2014,414,0.0,A group of peoples posing in fur hats.,A group of cyclists in green and white with spectators looking on.,,,dev
main-captions,3111,3112,images,2014,418,1.4,Black domestic cat lying on brown table.,A grey cat laying on a dining table.,,,dev
main-captions,3121,3122,images,2014,420,3.2,Four children looking at barn animals.,Children looking a sheep.,,,dev
main-captions,3131,3132,images,2014,421,1.8,A black and white cat playing with a wool basket.,A black and white cat lying on a blanket.,,,dev
main-captions,3141,3142,images,2014,449,1.8,Two men on boat floating on the water.,A wooden yacht on the ocean.,,,dev
main-captions,3151,3152,images,2014,457,0.0,A man doing a wheelie on a mountain bike.,A woman posing by a pillar with a U2 sign.,,,dev
main-captions,3161,3162,images,2014,471,3.8,A woman equestrian riding a horse.,The woman is riding on the brown horse.,,,dev
main-captions,3171,3172,images,2014,474,3.8,Train going down the tracks.,A black steam train traveling on the railroad tracks.,,,dev
main-captions,3181,3182,images,2014,479,4.0,A white plane on the runway.,A white Swiss airplane approaches the runway.,,,dev
main-captions,3191,3192,images,2014,483,0.0,The white ducks are standing on the ground.,A woman in a black hat is standing by the subway.,,,dev
main-captions,3201,3202,images,2014,486,3.2,A group of people eat at a table outside.,A group of people sitting at a restaurant table.,,,dev
main-captions,3211,3212,images,2014,511,1.6,Young baby girl sitting on table.,A woman with a smiling baby sitting on the table.,,,dev
main-captions,3221,3222,images,2014,527,3.6,Two cats are close together inside and black and white furry enclosure.,"Two baby kittens are sitting inside a cow-schemed, fur-covered dome.",,,dev
main-captions,3231,3232,images,2014,537,1.0,A group of people sitting on a small sofa next to a kitchen.,A group of people standing near a small child sitting on a horse.,,,dev
main-captions,3241,3242,images,2014,544,3.6,A man jumping his dirt bike.,A man on a bike jumping through the air.,,,dev
main-captions,3251,3252,images,2014,549,2.0,A black and white photo of a bottle sitting atop a rock carving in front of a line of bushes.,A bottle of water sitting on a stone with other stones and a wall in the background.,,,dev
main-captions,3261,3262,images,2014,552,3.6,A black and white cat is sitting on a brown chair looking up.,Black and white cat sitting on wood chair looking up.,,,dev
main-captions,3271,3272,images,2014,553,4.0,A black and white horned cow standing in a field.,A large black and white cow in a field.,,,dev
main-captions,3281,3282,images,2014,563,3.6,"A long-haired man with a hat standing between two large, half-empty Coke bottles.",A man with a cap and jacket walking between two large bottles.,,,dev
main-captions,3291,3292,images,2014,570,3.2,An AeroMexico jet taxing along a runway.,A silver AreoMexico Jet Liner sitting on the tarmac.,,,dev
main-captions,3301,3302,images,2014,571,2.8,A red bird and four other birds sitting in the snow.,Five birds stand on the snow.,,,dev
main-captions,3311,3312,images,2014,575,2.4,An older Asian couple poses with a newborn baby at the dinner table.,A group of elderly people pose around a dining table.,,,dev
main-captions,3321,3322,images,2014,581,3.6,Domestic cat looking out window.,A white cat looking out of a window.,,,dev
main-captions,3331,3332,images,2014,582,1.8,Two cows graze in a field.,A brown horse in a green field.,,,dev
main-captions,3341,3342,images,2014,589,0.2,A person is standing underneath an overpass near a highway.,A person walks a dog along the water's edge.,,,dev
main-captions,3351,3352,images,2014,591,3.4,A woman and child push strollers down the sidewalk.,A women and a young girl walking pushchairs along the sidewalk.,,,dev
main-captions,3361,3362,images,2014,594,1.2,A white bird flying up onto a tree.,A white cat laying on a sheet.,,,dev
main-captions,3371,3372,images,2014,602,1.4,"A woman at the dining table with wine, beer, and lemons.",Four women and two men sit at a long table in a restaurant.,,,dev
main-captions,3381,3382,images,2014,605,2.6,A laptop computer and a computer monitor.,A laptop and a PC at a workstation.,,,dev
main-captions,3391,3392,images,2014,609,2.4,A white cat laying on an office chair.,A white cat laying on a sheet.,,,dev
main-captions,3401,3402,images,2014,610,0.0,A small yellow boat sitting on a tropical beach.,A small girl sits on a stone ledge near a white flowering plant.,,,dev
main-captions,3411,3412,images,2014,611,4.0,Two women are sheering a white sheep inside of a wooden building.,Two women shearing a white sheep in a wooden stall.,,,dev
main-captions,3421,3422,images,2014,616,3.0,A man with glasses and two plastic bottles in the foreground.,A man talking with two water bottles sitting in front of him.,,,dev
main-captions,3431,3432,images,2014,623,4.0,A close-up of a brown horse.,A close-up of a horse.,,,dev
main-captions,3441,3442,images,2014,630,4.0,An office with multiple desks and green walls.,Small office space with bright green walls.,,,dev
main-captions,3451,3452,images,2014,631,2.0,A woman leading a white horse.,A man in a tux on a white horse.,,,dev
main-captions,3461,3462,images,2014,642,4.0,A man on a motorcycle performing a wheelie.,Motorcyclist performing a wheelie next to a car.,,,dev
main-captions,3471,3472,images,2014,645,2.2,Left side of a silver train engine.,A close-up of a black train engine.,,,dev
main-captions,3481,3482,images,2014,654,2.2,Blue couch and twin bed in a living room.,A leather couch and wooden table in a living room.,,,dev
main-captions,3491,3492,images,2014,664,3.4,A white bicycle stands on a floor.,Old style bicycle parked on floor.,,,dev
main-captions,3501,3502,images,2014,665,3.2,A bird eating from a bird feeder.,A yellow bird eating fruit on a bird feeder.,,,dev
main-captions,3511,3512,images,2014,666,4.0,Black bird sitting on a concrete slab.,Black bird standing on concrete.,,,dev
main-captions,3521,3522,images,2014,668,3.2,Dark colored dog standing in grassy field.,A grey dog standing in a grassy field.,,,dev
main-captions,3531,3532,images,2014,669,3.8,A young blonde girl wearing a smile and a bicycle helmet.,A young girl wearing a bike helmet with a bicycle in the background.,,,dev
main-captions,3541,3542,images,2014,676,3.0,Two brown horses standing in grassy field.,Brown horse standing in middle of grassy field.,,,dev
main-captions,3551,3552,images,2014,683,4.0,Boy lying on couch with small white dog.,A small boy laying on a sofa with a dog.,,,dev
main-captions,3561,3562,images,2014,691,2.2,A woman is laying down on the floor and holding a baby up above her.,A man is laying on the floor holding a baby up above him.,,,dev
